population_share,accessibility_share
0.0010428278776697763,2.814445401917234e-10
0.0010446329882273482,2.8264449677360446e-10
0.001046990144724529,2.8421271983007044e-10
0.0010482707625216103,2.850658194824564e-10
0.001051693773732313,2.873707027607762e-10
0.0010581240487902092,2.917152258422693e-10
0.0010601090051494421,2.930563331262965e-10
0.0010616285404711388,2.940829853641582e-10
0.0010625912387753494,2.9473544906172045e-10
0.0010688497058018538,2.9901243435094097e-10
0.001073385250726287,3.021120650603588e-10
0.0010764993627845206,3.0424027622992964e-10
0.0010869934965620591,3.1141205820266866e-10
0.001087724972487585,3.119119551896318e-10
0.0010899929565619507,3.134620198394217e-10
0.0010914016596587706,3.1442916470981503e-10
0.0010958331654915064,3.174822794808732e-10
0.0010969909522716699,3.1829135260497974e-10
0.0011018677433731311,3.2170090840535595e-10
0.0011056404780201852,3.2433987923207956e-10
0.0011082195900296242,3.261440731854108e-10
0.0011103400538676276,3.276515928752585e-10
0.001111951280179912,3.2880660035162846e-10
0.0011150793281541958,3.310533543749594e-10
0.001116908585488802,3.3238169196120524e-10
0.0011421052013051642,3.5071138814485196e-10
0.0011446156373805436,3.525499717920877e-10
0.001146716410473917,3.5410134685446293e-10
0.0011537147074648366,3.593139966227942e-10
0.001156643897414199,3.614999078093946e-10
0.0011584985262790511,3.6288673051395186e-10
0.001160057856776856,3.6405274004785214e-10
0.0011632142269722364,3.66420223949313e-10
0.0011649271262373175,3.6770928498542837e-10
0.001166523646825171,3.6892643264436263e-10
0.0011673063480697411,3.6952398169919243e-10
0.0011678222274919489,3.6991782706903806e-10
0.0011684045762061182,3.703641668525543e-10
0.0011754587013357869,3.757970536068828e-10
0.001177656087169192,3.774914422868327e-10
0.0011789328729555294,3.7848328557195163e-10
0.001181718186995903,3.8065660285098315e-10
0.0011840310436606121,3.8247274878895766e-10
0.0011862306421821765,3.842193853191295e-10
0.0011870113820120472,3.848409647470928e-10
0.0011907269500415773,3.878015277739604e-10
0.0011935319042440386,3.900484503301664e-10
0.0011966665537509647,3.9257714016984043e-10
0.0011993111380483258,3.947287311836238e-10
0.00120020498844635,3.9545829330798955e-10
0.0012039961193848047,3.9856011209685533e-10
0.0012044294219985116,3.989146901537401e-10
0.0012080101469347784,4.018495841601288e-10
0.0012093902953351832,4.0298379293331027e-10
0.001214053402617622,4.0683525416155946e-10
0.0012150857770532745,4.076883864617615e-10
0.001217113327404107,4.093669359840039e-10
0.0012189679946316447,4.1091111470341536e-10
0.0012201549424174787,4.119002631388855e-10
0.001221642670346885,4.131442238359344e-10
0.0012260796476097169,4.169146328458664e-10
0.0012275207074388562,4.1814258250516465e-10
0.0012286804222313586,4.1913522633743456e-10
0.001231938618063875,4.2193405400349803e-10
